,id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
587,588,35,55,22,"30,89","52,63","8,64","555,193",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
588,589,9,59,25,"30,39","60,16","7,70","353,749",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
589,590,40,45,18,"30,44","55,21","5,26","309,201",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
590,591,35,38,19,"25,33","63,18","9,11","327,113",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
591,592,14,58,17,"30,54","59,97","4,61","334,892",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
592,593,40,55,18,"30,38","40,59","7,12","479,541",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
593,594,18,36,23,"24,02","53,77","7,21","350,34",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
594,595,35,52,15,"28,70","61,15","9,94","656,759",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
595,596,4,59,22,"29,34","49,00","8,91","424,405",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
596,597,22,51,16,"27,97","61,35","8,64","701,047",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
597,598,33,47,17,"24,87","48,28","8,62","639,188",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
598,599,2,51,17,"25,88","45,96","5,84","385,325",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
599,600,16,51,21,"31,02","49,98","3,53","328,13",mothbeans,6,7,7,Nariño,Matorral tropical,20,35,200,800,"-77,87056598","1,572202121"
600,701,56,79,15,"29,48","63,20","7,46","718,909",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
601,702,25,62,21,"26,73","68,14","7,04","671,51",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
602,703,42,61,22,"26,27","62,29","7,42","702,321",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
603,704,42,73,25,"34,04","67,21","6,50","732,357",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
604,705,44,58,18,"28,04","65,07","6,81","724,951",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
605,706,50,55,16,"28,82","65,34","7,58","622,624",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
606,707,35,72,21,"34,04","64,29","7,74","668,551",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
607,708,30,64,20,"33,86","61,57","6,57","680,22",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
608,709,27,64,21,"32,84","68,68","7,54","736,717",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
609,710,50,74,17,"27,10","63,36","6,54","738,495",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
610,711,39,73,24,"25,66","61,18","7,22","692,861",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
611,712,57,67,25,"32,35","66,62","7,55","645,588",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
612,713,52,63,19,"29,59","68,32","6,93","675,302",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
613,714,55,66,22,"30,91","68,79","7,75","666,383",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
614,715,51,56,18,"28,13","64,21","6,71","708,634",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
615,716,36,66,15,"30,09","69,35","6,67","671,367",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
616,717,59,55,19,"31,74","62,51","7,33","689,71",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
617,718,50,58,23,"27,81","62,51","7,60","697,556",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
618,719,30,65,25,"32,89","64,60","7,71","715,057",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
619,720,20,62,18,"29,36","64,99","7,37","619,121",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
620,721,58,71,15,"27,83","67,59","6,92","740,123",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
621,722,25,71,24,"28,50","60,45","7,19","749,156",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
622,723,52,71,16,"27,74","68,54","7,08","717,862",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
623,724,40,63,18,"30,42","67,66","6,74","630,247",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
624,725,20,60,25,"27,33","69,09","6,73","611,925",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
625,726,48,61,21,"30,29","61,69","6,63","656,286",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
626,727,49,68,22,"28,57","61,53","7,13","634,973",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
627,728,48,62,15,"25,37","66,64","7,54","658,166",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
628,729,32,66,17,"34,95","65,27","7,16","701,415",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
629,730,21,63,22,"25,10","67,73","6,86","746,165",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
630,731,20,72,19,"32,48","64,35","7,40","658,205",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
631,732,25,65,21,"33,86","68,59","6,88","692,446",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
632,733,41,78,21,"25,20","60,37","6,58","708,879",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
633,734,53,67,17,"31,78","69,02","7,30","614,689",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
634,735,39,60,21,"34,90","63,60","6,97","647,28",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
635,736,25,76,17,"31,74","68,64","7,24","623,062",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
636,737,21,78,19,"27,16","66,76","6,92","698,511",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
637,738,57,60,17,"26,24","67,89","7,51","735,866",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
638,739,56,75,15,"30,20","60,07","7,15","663,717",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
639,740,49,72,15,"31,56","67,84","7,14","748,696",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
640,741,24,80,19,"29,68","69,09","6,81","656,644",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
641,742,49,76,18,"27,05","67,70","7,39","604,694",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
642,743,28,68,19,"34,64","61,39","7,70","724,317",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
643,744,55,78,21,"33,39","62,94","6,60","635,745",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
644,745,50,64,25,"28,84","63,37","6,73","702,55",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
645,746,34,80,19,"31,49","63,06","6,52","714,833",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
646,747,20,68,23,"25,55","63,95","7,71","631,831",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
647,748,55,67,16,"34,37","69,69","6,60","702,718",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
648,749,23,70,15,"34,60","63,11","7,40","604,179",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
649,750,53,74,15,"29,44","64,94","7,52","721,782",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
650,751,26,67,16,"29,11","67,91","7,18","678,335",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
651,752,33,80,22,"28,57","65,72","6,59","700,866",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
652,753,37,79,19,"27,54","69,35","7,14","694,088",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
653,754,33,75,21,"33,05","68,94","6,69","623,028",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
654,755,22,55,20,"33,95","69,96","7,42","611,635",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
655,756,20,68,17,"30,12","60,12","6,58","717,298",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
656,757,43,68,20,"29,58","66,18","7,50","694,39",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
657,758,44,76,22,"27,27","68,01","7,78","689,175",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
658,759,34,60,16,"31,36","64,25","7,32","638,567",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
659,760,21,72,17,"31,52","66,56","7,58","617,111",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
660,761,25,68,19,"29,40","64,26","7,11","674,768",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
661,762,41,62,15,"29,38","64,15","7,36","652,419",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
662,763,28,65,23,"28,39","61,89","7,41","742,446",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
663,764,35,64,15,"28,47","63,54","6,50","695,274",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
664,765,52,58,16,"30,64","61,15","7,17","713,695",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
665,766,58,75,25,"25,26","61,37","7,26","686,469",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
666,767,34,66,19,"32,97","60,18","7,59","734,468",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
667,768,52,70,16,"33,67","66,60","7,54","673,252",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
668,769,23,57,19,"32,84","68,00","7,25","734,045",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
669,770,42,58,25,"27,46","62,90","6,51","694,602",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
670,771,37,62,17,"25,69","69,84","7,12","746,207",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
671,772,44,75,22,"30,03","64,15","7,58","712,101",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
672,773,21,80,20,"28,21","68,27","7,35","643,289",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
673,774,56,76,16,"28,27","61,19","7,51","632,99",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
674,775,29,76,15,"28,54","64,20","7,03","696,886",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
675,776,43,61,20,"26,87","61,61","6,80","635,182",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
676,777,55,60,15,"32,80","68,78","7,16","641,141",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
677,778,44,63,15,"26,42","64,51","7,34","634,655",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
678,779,29,67,21,"29,79","63,39","6,62","630,217",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
679,780,47,63,16,"27,44","67,11","6,66","725,067",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
680,781,40,68,17,"34,13","65,15","7,73","704,08",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
681,782,58,61,15,"30,95","64,23","7,40","627,873",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
682,783,41,74,18,"28,76","61,03","6,60","733,769",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
683,784,58,79,17,"27,25","66,10","7,04","623,184",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
684,785,27,62,24,"28,63","66,77","7,35","622,737",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
685,786,27,60,17,"26,42","63,65","7,03","644,218",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
686,787,52,65,20,"32,82","66,16","6,81","688,392",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
687,788,44,55,25,"29,63","65,91","7,42","711,633",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
688,789,21,62,24,"33,49","62,73","6,85","654,533",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
689,790,60,59,22,"31,87","66,74","7,19","742,224",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
690,791,33,77,21,"30,33","65,63","7,01","716,463",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
691,792,59,58,17,"28,55","66,31","7,37","628,347",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
692,793,29,63,17,"30,03","67,89","7,26","664,726",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
693,794,59,63,18,"31,66","60,13","6,53","666,91",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
694,795,29,70,15,"30,34","63,55","6,87","741,67",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
695,796,58,73,16,"33,37","65,68","6,87","648,952",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
696,797,55,77,22,"31,44","62,99","7,76","647,765",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
697,798,42,79,23,"27,72","63,29","6,78","685,651",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
698,799,44,77,21,"32,64","61,30","7,33","618,388",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
699,800,38,62,25,"32,75","67,78","7,45","633,778",blackgram,8,7,7,Nariño,Matorral tropical,20,35,400,1200,"-77,87056598","1,572202121"
700,1001,91,94,46,"29,37","76,25","6,15","928,284",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
701,1002,105,95,50,"27,33","83,68","5,85","101,049",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
702,1003,108,92,53,"27,40","82,96","6,28","104,938",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
703,1004,86,76,54,"29,32","80,12","5,93","901,098",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
704,1005,80,77,49,"26,05","79,40","5,52","113,23",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
705,1006,93,94,53,"25,87","84,42","6,08","114,536",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
706,1007,90,92,55,"27,01","80,19","6,14","973,253",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
707,1008,108,89,53,"29,55","78,07","5,81","993,448",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
708,1009,108,88,55,"26,29","83,39","5,89","113,873",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
709,1010,105,77,52,"29,16","76,16","5,82","100,008",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
710,1011,118,88,52,"28,65","82,69","5,84","987,508",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
711,1012,101,87,54,"29,07","76,50","6,38","100,169",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
712,1013,95,75,50,"28,08","75,26","5,62","118,276",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
713,1014,106,85,53,"27,20","78,81","5,92","997,243",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
714,1015,86,95,49,"28,06","78,05","6,46","108,396",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
715,1016,83,79,55,"25,15","83,35","5,57","986,668",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
716,1017,85,95,47,"25,94","78,34","6,21","119,848",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
717,1018,109,79,45,"27,67","79,69","6,49","108,665",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
718,1019,100,76,45,"25,57","75,94","5,59","102,787",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
719,1020,117,86,48,"28,70","82,54","6,23","116,162",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
720,1021,114,94,53,"26,34","76,85","6,19","118,686",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
721,1022,110,78,50,"25,94","78,90","5,92","982,175",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
722,1023,94,70,48,"25,14","84,88","6,20","914,644",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
723,1024,80,71,47,"27,51","80,80","6,16","105,078",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
724,1025,114,79,51,"26,21","82,34","6,31","112,07",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
725,1026,88,78,45,"29,10","79,20","6,32","920,784",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
726,1027,112,73,48,"29,24","77,32","5,71","906,673",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
727,1028,117,76,47,"25,56","77,38","6,12","931,025",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
728,1029,111,87,48,"26,40","81,36","5,57","981,675",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
729,1030,89,83,47,"28,10","77,80","5,63","109,541",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
730,1031,93,91,47,"27,85","83,31","6,10","117,288",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
731,1032,92,81,52,"27,39","81,47","6,44","943,11",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
732,1033,105,74,45,"25,15","81,38","6,10","119,218",banana,11,10,10,Arauca,Bosque Humedo-Tropical,21,35,1200,2500,"-70,96642359","6,56853009"
